date,salesperson,lead_name,segment,region,target_close,forecasted_monthly_revenue,opportunity_stage,weighted_revenue,closed_opportunity,active_opportunity,latest_status_entry
2016-09-11,Jennifer Weidman,US_SMB_1528,SMB,US,2016-10-21,111618,Lead,11162,FALSE,FALSE,FALSE
2016-09-11,Anne Smith,US_SMB_682,SMB,US,2016-09-11,38120,Closed Won,38120,TRUE,FALSE,TRUE
2016-09-11,Anne Smith,US_SMB_1196,SMB,US,2016-10-18,134179,Lead,13418,FALSE,FALSE,FALSE
2016-09-11,Gerri Hinds,US_Startup_404,Startup,US,2016-09-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-11,Jennifer Weidman,US_Enterprise_498,Enterprise,US,2016-12-18,487424,Lead,48742,FALSE,FALSE,FALSE
2016-09-11,James Swanger,US_Startup_321,Startup,US,2016-10-15,621978,Lead,62198,FALSE,FALSE,FALSE
2016-09-11,James Swanger,US_SMB_1372,SMB,US,2016-09-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-11,Gerri Hinds,US_Startup_1079,Startup,US,2016-09-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-11,Jennifer Weidman,US_SMB_1884,SMB,US,2016-09-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-11,David King,EMEA_SMB_1308,SMB,EMEA,2016-11-06,116314,Lead,11631,FALSE,FALSE,FALSE
2016-09-11,Walter Landfair,APAC_SMB_474,SMB,APAC,2016-12-19,126985,Prospect,25397,FALSE,TRUE,FALSE
2016-09-11,Victor Burk,EMEA_SMB_47,SMB,EMEA,2016-11-25,136963,Lead,13696,FALSE,FALSE,FALSE
2016-09-11,James Swanger,US_SMB_2373,SMB,US,2016-10-13,91883,Prospect,18377,FALSE,FALSE,FALSE
2016-09-11,Gerri Hinds,US_Enterprise_712,Enterprise,US,2017-01-05,238872,Lead,23887,FALSE,TRUE,FALSE
2016-09-11,David King,EMEA_Enterprise_638,Enterprise,EMEA,2016-09-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Anne Smith,US_Startup_35,Startup,US,2016-09-30,463595,Contracting,370876,FALSE,FALSE,FALSE
2016-09-12,Gerri Hinds,US_Enterprise_1204,Enterprise,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Anne Smith,US_Enterprise_393,Enterprise,US,2016-10-18,315918,Contracting,252734,FALSE,FALSE,FALSE
2016-09-12,Walter Landfair,APAC_Enterprise_22,Enterprise,APAC,2016-09-12,350022,Closed Won,350022,TRUE,FALSE,TRUE
2016-09-12,Jennifer Weidman,US_SMB_903,SMB,US,2016-10-26,74656,Lead,7466,FALSE,FALSE,FALSE
2016-09-12,Gerri Hinds,US_Enterprise_613,Enterprise,US,2016-12-01,539594,Lead,53959,FALSE,FALSE,FALSE
2016-09-12,Jennifer Weidman,US_SMB_746,SMB,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Victor Burk,EMEA_SMB_405,SMB,EMEA,2016-10-27,131225,Lead,13122,FALSE,FALSE,FALSE
2016-09-12,Gerri Hinds,US_SMB_1312,SMB,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,David King,EMEA_Enterprise_35,Enterprise,EMEA,2016-11-21,441425,Prospect,88285,FALSE,FALSE,FALSE
2016-09-12,David King,EMEA_Enterprise_391,Enterprise,EMEA,2016-11-04,318406,Contracting,254725,FALSE,FALSE,FALSE
2016-09-12,Jennifer Weidman,US_SMB_690,SMB,US,2016-10-28,89652,Lead,8965,FALSE,FALSE,FALSE
2016-09-12,Gerri Hinds,US_SMB_2791,SMB,US,2016-09-30,136922,Lead,13692,FALSE,FALSE,FALSE
2016-09-12,Gerri Hinds,US_Startup_86,Startup,US,2016-10-27,761189,Lead,76119,FALSE,FALSE,FALSE
2016-09-12,Jennifer Weidman,US_Enterprise_525,Enterprise,US,2016-10-19,401888,Contracting,321510,FALSE,FALSE,FALSE
2016-09-12,Jennifer Weidman,US_SMB_2078,SMB,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Gerri Hinds,US_Enterprise_627,Enterprise,US,2016-10-30,574992,Prospect,114998,FALSE,FALSE,FALSE
2016-09-12,David King,EMEA_SMB_360,SMB,EMEA,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Jennifer Weidman,US_SMB_1200,SMB,US,2016-10-28,96542,Lead,9654,FALSE,FALSE,FALSE
2016-09-12,Victor Burk,EMEA_Enterprise_294,Enterprise,EMEA,2016-12-26,383901,Prospect,76780,FALSE,FALSE,FALSE
2016-09-12,Victor Burk,EMEA_SMB_164,SMB,EMEA,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,James Swanger,US_SMB_1167,SMB,US,2016-10-21,139564,Lead,13956,FALSE,FALSE,FALSE
2016-09-12,David King,EMEA_SMB_256,SMB,EMEA,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,James Swanger,US_SMB_751,SMB,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Anne Smith,US_Startup_161,Startup,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Gerri Hinds,US_Startup_999,Startup,US,2016-10-23,499718,Lead,49972,FALSE,FALSE,FALSE
2016-09-12,Gerri Hinds,US_Startup_360,Startup,US,2016-10-17,617128,Lead,61713,FALSE,FALSE,FALSE
2016-09-12,David King,EMEA_SMB_695,SMB,EMEA,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Jennifer Weidman,US_SMB_1123,SMB,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,Jennifer Weidman,US_Enterprise_1074,Enterprise,US,2016-11-30,416563,Qualified,208281,FALSE,FALSE,FALSE
2016-09-12,Victor Burk,EMEA_Startup_149,Startup,EMEA,2016-11-08,727241,Lead,72724,FALSE,FALSE,FALSE
2016-09-12,Victor Burk,EMEA_SMB_739,SMB,EMEA,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,James Swanger,US_Startup_62,Startup,US,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-12,David King,EMEA_Enterprise_336,Enterprise,EMEA,2017-01-02,504585,Lead,50458,FALSE,TRUE,FALSE
2016-09-12,David King,EMEA_Enterprise_505,Enterprise,EMEA,2016-09-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,David King,EMEA_Enterprise_234,Enterprise,EMEA,2017-01-18,494164,Lead,49416,FALSE,TRUE,FALSE
2016-09-13,Jennifer Weidman,US_Startup_318,Startup,US,2016-10-06,472516,Contracting,378013,FALSE,FALSE,FALSE
2016-09-13,Walter Landfair,APAC_Enterprise_6,Enterprise,APAC,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Gerri Hinds,US_SMB_1140,SMB,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Walter Landfair,APAC_Startup_94,Startup,APAC,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Jennifer Weidman,US_SMB_1794,SMB,US,2016-11-08,94023,Lead,9402,FALSE,FALSE,FALSE
2016-09-13,Walter Landfair,APAC_Startup_131,Startup,APAC,2016-10-27,706595,Lead,70660,FALSE,FALSE,FALSE
2016-09-13,Walter Landfair,APAC_Enterprise_222,Enterprise,APAC,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Anne Smith,US_Startup_1123,Startup,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,James Swanger,US_Enterprise_998,Enterprise,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Walter Landfair,APAC_Enterprise_631,Enterprise,APAC,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,James Swanger,US_Startup_1190,Startup,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,James Swanger,US_SMB_245,SMB,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Gerri Hinds,US_SMB_2405,SMB,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Anne Smith,US_Enterprise_1264,Enterprise,US,2016-12-01,317624,Prospect,63525,FALSE,FALSE,FALSE
2016-09-13,David King,EMEA_SMB_1247,SMB,EMEA,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Walter Landfair,APAC_Enterprise_38,Enterprise,APAC,2017-03-31,466721,Lead,46672,FALSE,TRUE,TRUE
2016-09-13,Victor Burk,EMEA_SMB_246,SMB,EMEA,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Walter Landfair,APAC_SMB_74,SMB,APAC,2016-10-25,54664,Contracting,43731,FALSE,FALSE,FALSE
2016-09-13,David King,EMEA_Startup_58,Startup,EMEA,2016-10-11,410878,Lead,41088,FALSE,FALSE,FALSE
2016-09-13,Victor Burk,EMEA_Enterprise_147,Enterprise,EMEA,2017-02-14,350287,Lead,35029,FALSE,FALSE,FALSE
2016-09-13,Jennifer Weidman,US_Enterprise_1247,Enterprise,US,2016-10-26,423365,Prospect,84673,FALSE,FALSE,FALSE
2016-09-13,Anne Smith,US_SMB_2907,SMB,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Gerri Hinds,US_SMB_499,SMB,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Victor Burk,EMEA_SMB_935,SMB,EMEA,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,Victor Burk,EMEA_SMB_418,SMB,EMEA,2016-10-23,86670,Lead,8667,FALSE,FALSE,FALSE
2016-09-13,Gerri Hinds,US_Enterprise_494,Enterprise,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,James Swanger,US_Enterprise_147,Enterprise,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-13,James Swanger,US_Enterprise_1425,Enterprise,US,2016-09-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,David King,EMEA_Enterprise_757,Enterprise,EMEA,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,James Swanger,US_SMB_2485,SMB,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Victor Burk,EMEA_SMB_990,SMB,EMEA,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Gerri Hinds,US_Startup_634,Startup,US,2016-10-11,474524,Lead,47452,FALSE,FALSE,FALSE
2016-09-14,Anne Smith,US_Enterprise_1357,Enterprise,US,2016-11-18,435116,Lead,43512,FALSE,FALSE,FALSE
2016-09-14,Jennifer Weidman,US_SMB_2153,SMB,US,2016-10-20,125020,Lead,12502,FALSE,FALSE,FALSE
2016-09-14,James Swanger,US_SMB_2042,SMB,US,2016-10-28,145860,Lead,14586,FALSE,FALSE,FALSE
2016-09-14,Gerri Hinds,US_SMB_973,SMB,US,2016-10-24,98622,Lead,9862,FALSE,FALSE,FALSE
2016-09-14,James Swanger,US_SMB_1178,SMB,US,2016-10-23,109958,Lead,10996,FALSE,FALSE,FALSE
2016-09-14,Anne Smith,US_Enterprise_1341,Enterprise,US,2017-01-11,390553,Lead,39055,FALSE,FALSE,FALSE
2016-09-14,Gerri Hinds,US_SMB_3004,SMB,US,2016-10-17,139388,Lead,13939,FALSE,FALSE,FALSE
2016-09-14,James Swanger,US_SMB_2794,SMB,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,James Swanger,US_SMB_3074,SMB,US,2016-10-25,129877,Lead,12988,FALSE,FALSE,FALSE
2016-09-14,Jennifer Weidman,US_SMB_3058,SMB,US,2016-10-14,101145,Lead,10115,FALSE,FALSE,FALSE
2016-09-14,Jennifer Weidman,US_SMB_809,SMB,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Jennifer Weidman,US_SMB_1511,SMB,US,2016-10-30,47150,Lead,4715,FALSE,TRUE,TRUE
2016-09-14,Victor Burk,EMEA_Enterprise_483,Enterprise,EMEA,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Gerri Hinds,US_SMB_2389,SMB,US,2016-10-16,124733,Lead,12473,FALSE,FALSE,FALSE
2016-09-14,James Swanger,US_Startup_293,Startup,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Walter Landfair,APAC_Enterprise_123,Enterprise,APAC,2017-03-11,532826,Lead,53283,FALSE,TRUE,TRUE
2016-09-14,David King,EMEA_SMB_78,SMB,EMEA,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Jennifer Weidman,US_Enterprise_1462,Enterprise,US,2016-10-28,319644,Contracting,255715,FALSE,FALSE,FALSE
2016-09-14,Walter Landfair,APAC_SMB_271,SMB,APAC,2016-11-30,51290,Qualified,25645,FALSE,TRUE,FALSE
2016-09-14,David King,EMEA_Startup_172,Startup,EMEA,2016-10-22,458182,Prospect,91636,FALSE,FALSE,FALSE
2016-09-14,Anne Smith,US_Startup_128,Startup,US,2016-10-30,541755,Lead,54176,FALSE,FALSE,FALSE
2016-09-14,James Swanger,US_SMB_2555,SMB,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Jennifer Weidman,US_Startup_647,Startup,US,2016-10-19,688813,Lead,68881,FALSE,FALSE,FALSE
2016-09-14,Victor Burk,EMEA_Enterprise_75,Enterprise,EMEA,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Gerri Hinds,US_Enterprise_531,Enterprise,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Gerri Hinds,US_Startup_550,Startup,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,David King,EMEA_SMB_652,SMB,EMEA,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Gerri Hinds,US_SMB_2945,SMB,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-14,Jennifer Weidman,US_SMB_1522,SMB,US,2016-09-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,David King,EMEA_SMB_1352,SMB,EMEA,2016-10-16,46183,Prospect,9237,FALSE,FALSE,FALSE
2016-09-15,James Swanger,US_SMB_2832,SMB,US,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,David King,EMEA_SMB_730,SMB,EMEA,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,David King,EMEA_Enterprise_229,Enterprise,EMEA,2016-11-25,429098,Qualified,214549,FALSE,FALSE,FALSE
2016-09-15,Victor Burk,EMEA_Enterprise_693,Enterprise,EMEA,2017-03-03,303628,Lead,30363,FALSE,TRUE,TRUE
2016-09-15,Jennifer Weidman,US_Enterprise_1351,Enterprise,US,2016-12-10,365107,Lead,36511,FALSE,FALSE,FALSE
2016-09-15,Anne Smith,US_SMB_1900,SMB,US,2016-10-14,153959,Lead,15396,FALSE,FALSE,FALSE
2016-09-15,James Swanger,US_Enterprise_259,Enterprise,US,2016-11-15,518235,Qualified,259118,FALSE,FALSE,FALSE
2016-09-15,David King,EMEA_Enterprise_643,Enterprise,EMEA,2017-02-04,548987,Lead,54899,FALSE,FALSE,FALSE
2016-09-15,James Swanger,US_Startup_169,Startup,US,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,Victor Burk,EMEA_SMB_820,SMB,EMEA,2016-11-08,103333,Lead,10333,FALSE,FALSE,FALSE
2016-09-15,Jennifer Weidman,US_SMB_1864,SMB,US,2016-10-25,79109,Prospect,15822,FALSE,FALSE,FALSE
2016-09-15,David King,EMEA_SMB_621,SMB,EMEA,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,Anne Smith,US_SMB_493,SMB,US,2016-09-15,56543,Closed Won,56543,TRUE,FALSE,TRUE
2016-09-15,Victor Burk,EMEA_Enterprise_6,Enterprise,EMEA,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,Victor Burk,EMEA_SMB_1,SMB,EMEA,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,David King,EMEA_Enterprise_1,Enterprise,EMEA,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,Anne Smith,US_SMB_2439,SMB,US,2016-10-10,68919,Lead,6892,FALSE,FALSE,TRUE
2016-09-15,James Swanger,US_Enterprise_1244,Enterprise,US,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,Jennifer Weidman,US_SMB_949,SMB,US,2016-11-06,102973,Lead,10297,FALSE,TRUE,FALSE
2016-09-15,Victor Burk,EMEA_Startup_248,Startup,EMEA,2016-10-13,496404,Lead,49640,FALSE,FALSE,FALSE
2016-09-15,Anne Smith,US_SMB_553,SMB,US,2016-10-25,138823,Lead,13882,FALSE,FALSE,FALSE
2016-09-15,Gerri Hinds,US_Startup_600,Startup,US,2016-10-10,424457,Lead,42446,FALSE,FALSE,FALSE
2016-09-15,Anne Smith,US_SMB_265,SMB,US,2016-10-22,87167,Lead,8717,FALSE,FALSE,FALSE
2016-09-15,Anne Smith,US_SMB_2765,SMB,US,2016-09-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-15,Anne Smith,US_Startup_444,Startup,US,2016-10-15,584741,Lead,58474,FALSE,FALSE,FALSE
2016-09-15,Anne Smith,US_SMB_617,SMB,US,2016-10-18,94530,Lead,9453,FALSE,FALSE,FALSE
2016-09-15,Anne Smith,US_SMB_1792,SMB,US,2016-10-07,130994,Lead,13099,FALSE,FALSE,FALSE
2016-09-16,Anne Smith,US_SMB_2804,SMB,US,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,Walter Landfair,APAC_SMB_418,SMB,APAC,2016-11-14,44774,Contracting,35819,FALSE,FALSE,FALSE
2016-09-16,Jennifer Weidman,US_Enterprise_175,Enterprise,US,2016-12-29,380856,Lead,38086,FALSE,TRUE,FALSE
2016-09-16,Walter Landfair,APAC_Enterprise_574,Enterprise,APAC,2017-03-16,494120,Lead,49412,FALSE,TRUE,TRUE
2016-09-16,Anne Smith,US_Enterprise_1483,Enterprise,US,2016-11-26,503014,Lead,50301,FALSE,FALSE,FALSE
2016-09-16,Jennifer Weidman,US_SMB_1449,SMB,US,2016-10-20,139737,Lead,13974,FALSE,FALSE,FALSE
2016-09-16,Jennifer Weidman,US_Startup_1036,Startup,US,2016-10-12,626679,Lead,62668,FALSE,FALSE,FALSE
2016-09-16,Walter Landfair,APAC_Enterprise_257,Enterprise,APAC,2017-01-10,446041,Prospect,89208,FALSE,TRUE,FALSE
2016-09-16,Gerri Hinds,US_SMB_2547,SMB,US,2016-10-25,111256,Lead,11126,FALSE,FALSE,FALSE
2016-09-16,Jennifer Weidman,US_Startup_779,Startup,US,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,Walter Landfair,APAC_SMB_167,SMB,APAC,2016-11-01,65353,Qualified,32676,FALSE,FALSE,FALSE
2016-09-16,Gerri Hinds,US_SMB_1012,SMB,US,2016-10-17,105833,Lead,10583,FALSE,FALSE,FALSE
2016-09-16,James Swanger,US_Enterprise_433,Enterprise,US,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,James Swanger,US_Enterprise_1248,Enterprise,US,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,Walter Landfair,APAC_Enterprise_657,Enterprise,APAC,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,David King,EMEA_SMB_1307,SMB,EMEA,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,David King,EMEA_SMB_1239,SMB,EMEA,2016-10-26,119746,Lead,11975,FALSE,FALSE,FALSE
2016-09-16,Victor Burk,EMEA_SMB_677,SMB,EMEA,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,Victor Burk,EMEA_SMB_899,SMB,EMEA,2016-10-23,98607,Lead,9861,FALSE,FALSE,FALSE
2016-09-16,David King,EMEA_Startup_50,Startup,EMEA,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,Anne Smith,US_Enterprise_791,Enterprise,US,2016-11-25,286305,Prospect,57261,FALSE,FALSE,FALSE
2016-09-16,Walter Landfair,APAC_Enterprise_349,Enterprise,APAC,2017-03-22,487322,Lead,48732,FALSE,TRUE,TRUE
2016-09-16,Gerri Hinds,US_SMB_1859,SMB,US,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-16,Walter Landfair,APAC_Enterprise_379,Enterprise,APAC,2016-12-21,312370,Qualified,156185,FALSE,FALSE,FALSE
2016-09-16,Jennifer Weidman,US_SMB_1487,SMB,US,2016-10-24,122567,Lead,12257,FALSE,FALSE,FALSE
2016-09-16,Victor Burk,EMEA_Enterprise_200,Enterprise,EMEA,2017-02-24,538218,Lead,53822,FALSE,TRUE,TRUE
2016-09-16,David King,EMEA_SMB_594,SMB,EMEA,2016-09-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,David King,EMEA_Enterprise_272,Enterprise,EMEA,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,David King,EMEA_Enterprise_640,Enterprise,EMEA,2016-12-18,566891,Lead,56689,FALSE,FALSE,FALSE
2016-09-17,Walter Landfair,APAC_SMB_14,SMB,APAC,2016-11-06,64217,Qualified,32109,FALSE,FALSE,FALSE
2016-09-17,Anne Smith,US_SMB_1034,SMB,US,2016-11-11,114894,Lead,11489,FALSE,FALSE,FALSE
2016-09-17,Anne Smith,US_Enterprise_310,Enterprise,US,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,James Swanger,US_SMB_1408,SMB,US,2016-10-21,177203,Lead,17720,FALSE,FALSE,FALSE
2016-09-17,Victor Burk,EMEA_SMB_1025,SMB,EMEA,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,Gerri Hinds,US_Startup_233,Startup,US,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,Jennifer Weidman,US_Startup_499,Startup,US,2016-10-06,397815,Contracting,318252,FALSE,FALSE,FALSE
2016-09-17,Victor Burk,EMEA_SMB_1256,SMB,EMEA,2016-10-16,124405,Lead,12441,FALSE,FALSE,FALSE
2016-09-17,Jennifer Weidman,US_Startup_110,Startup,US,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,Walter Landfair,APAC_SMB_151,SMB,APAC,2016-11-15,113707,Lead,11371,FALSE,TRUE,FALSE
2016-09-17,Jennifer Weidman,US_Startup_215,Startup,US,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,Walter Landfair,APAC_Enterprise_52,Enterprise,APAC,2017-02-19,424512,Lead,42451,FALSE,TRUE,FALSE
2016-09-17,Jennifer Weidman,US_SMB_59,SMB,US,2016-10-21,88841,Lead,8884,FALSE,FALSE,FALSE
2016-09-17,Jennifer Weidman,US_Enterprise_565,Enterprise,US,2016-11-19,480015,Prospect,96003,FALSE,FALSE,FALSE
2016-09-17,Walter Landfair,APAC_Enterprise_563,Enterprise,APAC,2017-01-17,618389,Lead,61839,FALSE,FALSE,FALSE
2016-09-17,Jennifer Weidman,US_SMB_981,SMB,US,2016-10-20,123908,Lead,12391,FALSE,FALSE,FALSE
2016-09-17,David King,EMEA_SMB_1060,SMB,EMEA,2016-10-25,74002,Qualified,37001,FALSE,FALSE,FALSE
2016-09-17,Jennifer Weidman,US_Enterprise_1294,Enterprise,US,2016-12-02,425624,Prospect,85125,FALSE,FALSE,FALSE
2016-09-17,James Swanger,US_SMB_2183,SMB,US,2016-10-18,120025,Lead,12003,FALSE,FALSE,FALSE
2016-09-17,Walter Landfair,APAC_Enterprise_181,Enterprise,APAC,2016-09-17,296932,Closed Won,296932,TRUE,FALSE,TRUE
2016-09-17,Jennifer Weidman,US_Startup_557,Startup,US,2016-10-16,571945,Lead,57195,FALSE,FALSE,FALSE
2016-09-17,Anne Smith,US_SMB_469,SMB,US,2016-10-27,100031,Lead,10003,FALSE,FALSE,FALSE
2016-09-17,Gerri Hinds,US_Enterprise_1085,Enterprise,US,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,Walter Landfair,APAC_Enterprise_9,Enterprise,APAC,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,James Swanger,US_Enterprise_1359,Enterprise,US,2016-11-28,511326,Lead,51133,FALSE,FALSE,FALSE
2016-09-17,Gerri Hinds,US_Enterprise_1392,Enterprise,US,2016-12-24,478074,Lead,47807,FALSE,FALSE,FALSE
2016-09-17,Gerri Hinds,US_SMB_437,SMB,US,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,Anne Smith,US_SMB_2248,SMB,US,2016-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-17,David King,EMEA_SMB_138,SMB,EMEA,2016-10-12,98336,Prospect,19667,FALSE,FALSE,TRUE
2016-09-17,Anne Smith,US_Enterprise_144,Enterprise,US,2016-09-17,181779,Closed Won,181779,TRUE,FALSE,TRUE
2016-09-18,Jennifer Weidman,US_Enterprise_1260,Enterprise,US,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Gerri Hinds,US_SMB_839,SMB,US,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Gerri Hinds,US_SMB_98,SMB,US,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Gerri Hinds,US_SMB_2095,SMB,US,2016-10-31,118803,Lead,11880,FALSE,FALSE,FALSE
2016-09-18,James Swanger,US_Enterprise_478,Enterprise,US,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,James Swanger,US_SMB_2497,SMB,US,2016-10-23,124748,Lead,12475,FALSE,FALSE,FALSE
2016-09-18,David King,EMEA_SMB_44,SMB,EMEA,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Victor Burk,EMEA_SMB_400,SMB,EMEA,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Anne Smith,US_Enterprise_1474,Enterprise,US,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,David King,EMEA_Startup_22,Startup,EMEA,2016-10-23,522670,Lead,52267,FALSE,FALSE,FALSE
2016-09-18,Gerri Hinds,US_Enterprise_1319,Enterprise,US,2017-02-17,395682,Lead,39568,FALSE,FALSE,FALSE
2016-09-18,Jennifer Weidman,US_Startup_451,Startup,US,2016-09-18,418830,Closed Won,418830,TRUE,FALSE,TRUE
2016-09-18,David King,EMEA_SMB_700,SMB,EMEA,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,James Swanger,US_Startup_1072,Startup,US,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Victor Burk,EMEA_SMB_1217,SMB,EMEA,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Jennifer Weidman,US_SMB_142,SMB,US,2016-10-17,97425,Lead,9742,FALSE,FALSE,FALSE
